Column 0;Column 1;Column 2;Column 3;Column 4;Column 5;Column 6;Column 7;Column 8;versione
3747659;2EI;3747659;ING;A219;2;4; - ;;117
3747659;5DI;3747659;ING;A222;2;5; - ;;117
3747659;5CI;3747659;ING;A062;2;6; - ;;117
3747659;4CI;3747659;ING;A261;3;5; - ;;117
3747659;3CI;3747659;ING;A120;3;6; - ;;117
3747659;3CI;3747659;ING;A120;4;1; - ;;117
3747659;5DI;3747659;ING;A321;4;2; - ;;117
3747659;5DI;3747659;ING;A220;5;1; - ;;117
3747659;4CI;3747659;ING;A261;5;2; - ;;117
3747659;1EI;3747659;ING;A121;5;4; - ;;117
3747659;2EI;3747659;ING;A219;5;5; - ;;117
3747659;5CI;3747659;ING;A216;5;6; - ;;117
4408153;5EI;4408153;MAT;A108;1;1; - ;;117
4408153;2PE;4408153;MAT;A316;1;2; - ;;117
4408153;2PE;4408153;MAT;A316;1;3; - ;;117
4408153;3EI;4408153;MAT;A218;1;4; - ;;117
4408153;4EI;4408153;CMP;A109;1;6; - ;;117
4408153;;4408153;D1;;2;5; - ;;117
4408153;2PE;4408153;MAT;A316;2;6; - ;;117
4408153;2PE;4408153;MAT;A316;3;1; - ;;117
4408153;3EI;4408153;MAT;A218;3;2; - ;;117
4408153;;4408153;D1;;3;3; - ;;117
4408153;4EI;4408153;MAT;A217;3;5; - ;;117
4408153;2PE;4408153;MAT;A316;4;2; - ;;117
4408153;5EI;4408153;MAT;A209;4;3; - ;;117
4408153;2PE;4408153;MAT;A316;4;4; - ;;117
4408153;4EI;4408153;MAT;A162;4;6; - ;;117
4408153;2PE;4408153;MAT;A316;5;4; - ;;117
4408153;2PE;4408153;SUPPLENZA PROVV. D;A316;5;5; - ;;117
4408153;4EI;4408153;MAT;A062;5;6; - ;;117
3566229;3AL;3566229;LGL;A220;1;3; - ;;117
3566229;4BL;3566229;LGL;A243;1;4; - ;;117
3566229;3BL;3566229;LGL;L244;1;5; - ;;117
3566229;4AC;3566229;LGC;A263;1;6; - ;;117
3566229;4AC;3566229;LGC;L244;2;1; - ;;117
3566229;4BL;3566229;LGL;L244;2;2; - ;;117
3566229;3AL;3566229;LGL;L244;2;3; - ;;117
3566229;3BL;3566229;LGL;L244;2;5; - ;;117
3566229;3BL;3566229;LGL;A222;2;6; - ;;117
3566229;4BL;3566229;LGL;A243;3;4; - ;;117
3566229;3AL;3566229;LGL;L244;3;5; - ;;117
3566229;3AL;3566229;LGL;A220;3;6; - ;;117
3566229;3BL;3566229;LGL;A222;4;1; - ;;117
3566229;3BL;3566229;LGL;A222;4;2; - ;;117
3566229;4BL;3566229;LGL;L244;4;3; - ;;117
3566229;3AL;3566229;LGL;A220;4;5; - ;;117
3566229;4AC;3566229;LGC;L244;4;6; - ;;117
3566229;4BL;3566229;LGL;L244;5;1; - ;;117
2957420;2RI;2957420;SMS;PALESTRA;1;3; - ;;117
2957420;1DI;2957420;SMS;PALESTRA;1;5; - ;;117
2957420;2DI;2957420;SMS;PALESTRA;1;6; - ;;117
2957420;1DI;2957420;SMS;PALESTRA;2;3; - ;;117
2957420;2DI;2957420;SMS;PALESTRA;2;4; - ;;117
2957420;2RI;2957420;SMS;PALESTRA;2;5; - ;;117
2957420;1RI;2957420;SMS;PALESTRA;2;6; - ;;117
2957420;1RI;2957420;SMS;PALESTRA;4;3; - ;;117
4408152;4CI;4408152;INI;L141;1;5; - ;;117
4408152;5CI;4408152;INI;L141;1;6; - ;;117
4408152;5CI;4408152;INI;L141;2;1; - ;;117
4408152;;4408152;D1;;2;2; - ;;117
4408152;4CI;4408152;INI;L141;2;3; - ;;117
4408152;3BI;4408152;TPI;L142;3;1; - ;;117
4408152;4FI;4408152;INI;L247;3;2; - ;;117
4408152;3BI;4408152;SRI;L142;3;3; - ;;117
4408152;4GI;4408152;INI;L247;3;5; - ;;117
4408152;4GI;4408152;INI;L247;3;6; - ;;117
4408152;3BI;4408152;SRI;L142;4;2; - ;;117
4408152;;4408152;D1;;4;4; - ;;117
4408152;4GI;4408152;INI;L247;4;5; - ;;117
4408152;4FI;4408152;INI;L247;4;6; - ;;117
4408152;4CI;4408152;INI;L141;5;1; - ;;117
4408152;4FI;4408152;INI;L247;5;2; - ;;117
4408152;;4408152;D1;;5;3; - ;;117
4408152;5CI;4408152;INI;L141;5;4; - ;;117
312051;3AE;312051;TPE;L347;1;1; - ;;117
312051;5AE;312051;TPE;L347;1;3; - ;;117
312051;5AE;312051;TPE;L347;1;4; - ;;117
312051;3AE;312051;TPE;L347;2;1; - ;;117
312051;5AE;312051;TPE;L347;2;2; - ;;117
312051;4AE;312051;SAE;L346;3;2; - ;;117
312051;5AE;312051;SAE;L346;3;3; - ;;117
312051;5AE;312051;SAE;L346;3;4; - ;;117
312051;4AE;312051;TPE;L346;3;5; - ;;117
312051;3AE;312051;SAE;L346;3;6; - ;;117
312051;3AE;312051;SAE;L346;4;1; - ;;117
312051;4AE;312051;TPE;L346;4;2; - ;;117
312051;5AE;312051;TPE;L347;4;3; - ;;117
312051;4AE;312051;SAE;L346;4;4; - ;;117
312051;5AE;312051;SAE;L346;4;6; - ;;117
312051;3AE;312051;TPE;L347;5;1; - ;;117
312051;4AE;312051;SAE;L346;5;2; - ;;117
312051;4AE;312051;TPE;L346;5;3; - ;;117
4630096;5BL;4630096;MAT;A064;1;2; - ;;117
4630096;4BL;4630096;MAT;A243;1;3; - ;;117
4630096;1SE;4630096;MAT;A321;1;4; - ;;117
4630096;1SE;4630096;MAT;A321;1;5; - ;;117
4630096;5BL;4630096;MAT;A064;2;1; - ;;117
4630096;3BL;4630096;MAT;A222;2;2; - ;;117
4630096;2SE;4630096;MAT;A323;2;4; - ;;117
4630096;2SE;4630096;MAT;A323;2;5; - ;;117
4630096;1SE;4630096;MAT;A321;2;6; - ;;117
4630096;1SE;4630096;MAT;A321;3;2; - ;;117
4630096;4BL;4630096;MAT;A243;4;1; - ;;117
4630096;2SE;4630096;MAT;A323;4;2; - ;;117
4630096;2SE;4630096;MAT;A323;4;3; - ;;117
4630096;1SE;4630096;MAT;A321;4;4; - ;;117
4630096;3BL;4630096;MAT;A222;4;6; - ;;117
4630096;1SE;4630096;MAT;A321;5;3; - ;;117
4630096;3BL;4630096;MAT;A222;5;4; - ;;117
4630096;5BL;4630096;MAT;A064;5;5; - ;;117
4630096;2SE;4630096;MAT;A323;5;6; - ;;117
342806;4CI;342806;MAT;A261;1;1; - ;;117
342806;1GL;342806;MAT;A216;1;2; - ;;117
342806;1GL;342806;MAT;A216;1;3; - ;;117
342806;4FI;342806;CMP;A162;1;4; - ;;117
342806;2GL;342806;MAT;A214;1;6; - ;;117
342806;4CI;342806;MAT;A261;2;1; - ;;117
342806;2GL;342806;MAT;A214;2;2; - ;;117
342806;1GL;342806;MAT;A216;2;3; - ;;117
342806;1GL;342806;MAT;A216;3;1; - ;;117
342806;5AL;342806;MAT;A063;3;3; - ;;117
342806;4FI;342806;MAT;A162;3;4; - ;;117
342806;4FI;342806;MAT;A162;3;5; - ;;117
342806;5AL;342806;MAT;A063;4;4; - ;;117
342806;4FI;342806;MAT;A162;4;5; - ;;117
342806;2GL;342806;MAT;A214;4;6; - ;;117
342806;2GL;342806;MAT;A214;5;1; - ;;117
342806;5AL;342806;MAT;A063;5;2; - ;;117
342806;4CI;342806;CMP;A261;5;3; - ;;117
342806;4CI;342806;MAT;A261;5;4; - ;;117
5747419;5BL;5747419;ELL;L342;1;4; - ;;117
5747419;3AL;5747419;ELL;L342;1;5; - ;;117
5747419;3BL;5747419;ELL;A222;1;6; - ;;117
5747419;4BL;5747419;ELL;L342;2;1; - ;;117
5747419;5AL;5747419;ELL;L342;2;2; - ;;117
5747419;5AL;5747419;ELL;L342;3;2; - ;;117
5747419;4BL;5747419;ELL;L342;3;3; - ;;117
5747419;3BL;5747419;ELL;L342;3;4; - ;;117
5747419;4AL;5747419;ELL;A241;3;6; - ;;117
5747419;5BL;5747419;ELL;A064;4;1; - ;;117
5747419;5AL;5747419;ELL;A063;4;2; - ;;117
5747419;4AL;5747419;ELL;L342;4;3; - ;;117
5747419;3AL;5747419;ELL;A220;4;4; - ;;117
5747419;5BL;5747419;ELL;L342;5;1; - ;;117
5747419;4BL;5747419;ELL;A243;5;2; - ;;117
5747419;4AL;5747419;ELL;L342;5;4; - ;;117
5747419;3BL;5747419;ELL;L342;5;5; - ;;117
5747419;3AL;5747419;ELL;L342;5;6; - ;;117
5748241;1CI;5748241;TRG;L046;1;1; - ;;117
5748241;1CI;5748241;TRG;L046;1;1; - ;;117
5748241;2CI;5748241;TRG;L046;1;2; - ;;117
5748241;2CI;5748241;TRG;L046;1;2; - ;;117
5748241;1EI;5748241;TRG;A121;1;3; - ;;117
5748241;1DI;5748241;TRG;L046;1;4; - ;;117
5748241;2DI;5748241;TRG;L046;1;5; - ;;117
5748241;1CI;5748241;TRG;L046;2;1; - ;;117
5748241;1EI;5748241;TRG;L046;2;2; - ;;117
5748241;1DI;5748241;TRG;L046;2;4; - ;;117
5748241;1DI;5748241;TRG;L046;2;4; - ;;117
5748241;2EI;5748241;TRG;L046;3;1; - ;;117
5748241;2DI;5748241;TRG;L046;3;2; - ;;117
5748241;2DI;5748241;TRG;L046;3;2; - ;;117
5748241;1DI;5748241;TRG;A109;3;3; - ;;117
5748241;1EI;5748241;TRG;L046;4;1; - ;;117
5748241;1EI;5748241;TRG;L046;4;1; - ;;117
5748241;2EI;5748241;TRG;L046;4;2; - ;;117
5748241;2EI;5748241;TRG;L046;4;2; - ;;117
5748241;2CI;5748241;TRG;A201;4;4; - ;;117
5748241;1CI;5748241;TRG;A208;4;5; - ;;117
5748241;2DI;5748241;TRG;A110;4;6; - ;;117
5748241;2CI;5748241;TRG;L046;5;1; - ;;117
5748241;2EI;5748241;TRG;A219;5;2; - ;;117
4629630;4FI;4629630;SRI;L247;1;1; - ;;117
4629630;4FI;4629630;SRI;L247;1;2; - ;;117
4629630;;4629630;D1;;1;3; - ;;117
4629630;;4629630;D1;;1;4; - ;;117
4629630;5EI;4629630;INI;L146;1;5; - ;;117
4629630;5EI;4629630;INI;L146;2;1; - ;;117
4629630;5EI;4629630;INI;L146;2;2; - ;;117
4629630;;4629630;D1;;2;3; - ;;117
4629630;;4629630;D1;;2;4; - ;;117
4629630;;4629630;D1;;2;5; - ;;117
4629630;4FI;4629630;TPI;L247;2;6; - ;;117
4629630;5EI;4629630;TPI;L146;3;1; - ;;117
4629630;5EI;4629630;SRI;L146;3;2; - ;;117
4629630;;4629630;D1;;3;3; - ;;117
4629630;5EI;4629630;TPI;L146;3;4; - ;;117
4629630;4FI;4629630;TPI;L247;4;4; - ;;117
4629630;5EI;4629630;SRI;L146;4;6; - ;;117
4629630;5EI;4629630;TPI;L146;5;5; - ;;117
518001;2AI;518001;STO;A107;1;5; - ;;117
518001;1FL;518001;LIT;A217;1;6; - ;;117
518001;1FL;518001;LIT;A217;2;1; - ;;117
518001;2FL;518001;LIT;A215;2;2; - ;;117
518001;2AI;518001;LIT;A107;3;1; - ;;117
518001;2AI;518001;LIT;A107;3;2; - ;;117
518001;2FL;518001;LIT;A215;3;4; - ;;117
518001;2FL;518001;STO;A215;3;5; - ;;117
518001;1FL;518001;LIT;A217;3;6; - ;;117
518001;2AI;518001;LIT;A107;4;2; - ;;117
518001;2AI;518001;STO;A107;4;3; - ;;117
518001;1FL;518001;STO;A217;4;4; - ;;117
518001;1FL;518001;LIT;A217;4;5; - ;;117
518001;2FL;518001;LIT;A215;4;6; - ;;117
518001;2AI;518001;LIT;A107;5;2; - ;;117
518001;1FL;518001;STO;A217;5;4; - ;;117
518001;2FL;518001;LIT;A215;5;5; - ;;117
518001;2FL;518001;STO;A215;5;6; - ;;117
4127146;4AE;4127146;MAT;A110;1;5; - ;;117
4127146;2OE;4127146;MAT;A317;1;6; - ;;117
4127146;4AE;4127146;MAT;A223;2;4; - ;;117
4127146;2OE;4127146;MAT;A317;2;5; - ;;117
4127146;1OE;4127146;MAT;A315;2;6; - ;;117
4127146;2OE;4127146;MAT;A317;3;1; - ;;117
4127146;1OE;4127146;MAT;A315;3;2; - ;;117
4127146;4AE;4127146;MAT;A203;3;3; - ;;117
4127146;3AE;4127146;MAT;A322;3;5; - ;;117
4127146;2OE;4127146;MAT;A317;4;1; - ;;117
4127146;3AE;4127146;MAT;A322;4;2; - ;;117
4127146;1OE;4127146;MAT;A315;5;1; - ;;117
4127146;1OE;4127146;MAT;A315;5;2; - ;;117
4127146;2OE;4127146;MAT;A317;5;3; - ;;117
4127146;3AE;4127146;MAT;A322;5;5; - ;;117
4127146;4AE;4127146;CMP;A264;5;6; - ;;117
5748314;5AL;5748314;MML;L048;1;4; - ;;117
5748314;;5748314;D1;;1;5; - ;;117
5748314;;5748314;D1;;1;6; - ;;117
5748314;1RI;5748314;TRG;L044;2;1; - ;;117
5748314;1QL;5748314;TRG;L044;2;2; - ;;117
5748314;5AL;5748314;MML;L204;3;5; - ;;117
5748314;2RI;5748314;TRG;L043;3;6; - ;;117
3814605;1DI;3814605;IRC;A109;1;1; - ;;117
3814605;3CI;3814605;IRC;A120;1;3; - ;;117
3814605;4CI;3814605;IRC;A261;1;4; - ;;117
3814605;5BI;3814605;IRC;A209;1;5; - ;;117
3814605;2FL;3814605;IRC;A215;1;6; - ;;117
3814605;3BI;3814605;IRC;A221;2;1; - ;;117
3814605;5AE;3814605;IRC;A263;2;3; - ;;117
3814605;1EI;3814605;IRC;A121;2;4; - ;;117
3814605;1EI;3814605;IRC;A121;2;5; - ;;117
3814605;1DI;3814605;IRC;A109;2;6; - ;;117
3814605;2DI;3814605;IRC;A110;3;6; - ;;117
3814605;2EI;3814605;IRC;A219;4;1; - ;;117
3814605;2DI;3814605;IRC;A110;4;2; - ;;117
3814605;4AE;3814605;IRC;A263;4;3; - ;;117
3814605;5CI;3814605;IRC;A301;5;1; - ;;117
3814605;4GI;3814605;IRC;A161;5;2; - ;;117
3814605;3AI;3814605;IRC;A122;5;3; - ;;117
3814605;2DI;3814605;IRC;A110;5;4; - ;;117
5747275;2CI;5747275;LIT;A201;1;3; - ;;117
5747275;2CI;5747275;STO;A201;1;4; - ;;117
5747275;1CI;5747275;STO;A208;1;5; - ;;117
5747275;1CI;5747275;LIT;A208;1;6; - ;;117
5747275;2CI;5747275;LIT;A201;2;2; - ;;117
5747275;1CI;5747275;LIT;A208;2;3; - ;;117
5747275;1CI;5747275;STO;A208;2;4; - ;;117
5747275;2NE;5747275;LIT;A310;2;5; - ;;117
5747275;2CI;5747275;LIT;A201;3;2; - ;;117
5747275;2CI;5747275;LIT;A201;3;3; - ;;117
5747275;2NE;5747275;LIT;A310;3;4; - ;;117
5747275;1CI;5747275;STO;A208;3;5; - ;;117
5747275;1CI;5747275;LIT;A208;3;6; - ;;117
5747275;2NE;5747275;STO;A310;4;1; - ;;117
5747275;2NE;5747275;STO;A310;5;1; - ;;117
5747275;2NE;5747275;LIT;A310;5;2; - ;;117
5747275;2CI;5747275;STO;A201;5;3; - ;;117
5747275;1CI;5747275;LIT;A208;5;5; - ;;117
3186609;5AI;3186609;GPI;L145;1;1; - ;;117
3186609;3AI;3186609;SRI;L142;1;3; - ;;117
3186609;3FI;3186609;TPI;L143;1;4; - ;;117
3186609;3FI;3186609;TPI;L143;1;4; - ;;117
3186609;4AI;3186609;SRI;L146;2;3; - ;;117
3186609;3AI;3186609;SRI;L142;2;4; - ;;117
3186609;5AI;3186609;GPI;L145;2;5; - ;;117
3186609;5AI;3186609;SRI;L145;2;6; - ;;117
3186609;4AI;3186609;SRI;A163;3;1; - ;;117
3186609;5AI;3186609;SRI;A206;3;2; - ;;117
3186609;5AI;3186609;GPI;A206;3;3; - ;;117
3186609;3AI;3186609;SRI;A122;3;4; - ;;117
3186609;3AI;3186609;SRI;A122;4;1; - ;;117
3186609;3FI;3186609;TPI;A203;4;2; - ;;117
3186609;4AI;3186609;SRI;L146;4;3; - ;;117
3186609;4AI;3186609;SRI;A163;4;4; - ;;117
3186609;3FI;3186609;TPI;L143;5;2; - ;;117
3186609;5AI;3186609;SRI;L145;5;3; - ;;117
3186609;5AI;3186609;SRI;A206;5;4; - ;;117
4417573;5AE;4417573;ELE;L342;1;1; - ;;117
4417573;;4417573;D1;;1;2; - ;;117
4417573;3AT;4417573;SRT;L143;1;3; - ;;117
4417573;5AT;4417573;SRT;L145;1;4; - ;;117
4417573;5AT;4417573;TPT;L143;1;6; - ;;117
4417573;5AE;4417573;ELE;L342;2;5; - ;;117
4417573;5AT;4417573;TPT;L143;2;6; - ;;117
4417573;4AT;4417573;SRT;L145;3;1; - ;;117
4417573;3BE;4417573;ELE;L347;3;2; - ;;117
4417573;3BE;4417573;ELE;L347;3;3; - ;;117
4417573;5AT;4417573;SRT;L145;3;4; - ;;117
4417573;3AT;4417573;SRT;L143;4;2; - ;;117
4417573;5AT;4417573;TPT;L143;4;3; - ;;117
4417573;5AE;4417573;ELE;L342;4;4; - ;;117
4417573;4AT;4417573;SRT;L145;4;5; - ;;117
4417573;5BE;4417573;ELE;L342;5;2; - ;;117
4417573;5BE;4417573;ELE;L342;5;3; - ;;117
4417573;3BE;4417573;ELE;L347;5;4; - ;;117
2760628;4EI;2760628;STO;A208;1;1; - ;;117
2760628;4EI;2760628;LIT;A208;1;2; - ;;117
2760628;4EI;2760628;LIT;A163;2;3; - ;;117
2760628;3EI;2760628;LIT;A218;2;4; - ;;117
2760628;3EI;2760628;LIT;A218;2;5; - ;;117
2760628;4EI;2760628;LIT;A301;4;1; - ;;117
2760628;4EI;2760628;LIT;A317;4;2; - ;;117
2760628;3EI;2760628;STO;A218;4;4; - ;;117
2760628;3EI;2760628;LIT;A218;4;5; - ;;117
2760628;4EI;2760628;STO;A320;5;1; - ;;117
2760628;3EI;2760628;STO;A218;5;2; - ;;117
2760628;3EI;2760628;LIT;A218;5;3; - ;;117
99995;;99995;D1;;1;1; - ;;117
99995;;99995;D1;;1;2; - ;;117
99995;;99995;D1;;1;3; - ;;117
99995;;99995;D1;;1;4; - ;;117
99995;1PE;99995;SUPPLENZA PROVV. D;A314;2;1; - ;;117
99995;;99995;D1;;2;2; - ;;117
99995;;99995;D1;;2;3; - ;;117
99995;;99995;D1;;2;4; - ;;117
99995;;99995;D1;;3;4; - ;;117
99995;;99995;D1;;3;5; - ;;117
99995;;99995;D1;;3;6; - ;;117
99995;;99995;D1;;4;3; - ;;117
99995;;99995;D1;;4;4; - ;;117
99995;;99995;D1;;4;5; - ;;117
99995;;99995;D1;;4;6; - ;;117
99995;;99995;D1;;5;1; - ;;117
99995;;99995;D1;;5;2; - ;;117
99995;;99995;D1;;5;3; - ;;117
3813794;3AT;3813794;LIT;A205;1;1; - ;;117
3813794;3FI;3813794;LIT;A205;1;1; - ;;117
3813794;4AT;3813794;LIT;A061;1;2; - ;;117
3813794;4AT;3813794;STO;A061;1;3; - ;;117
3813794;2IL;3813794;LIT;A303;1;4; - ;;117
3813794;2IL;3813794;LIT;A303;1;5; - ;;117
3813794;2IL;3813794;STO;A303;2;2; - ;;117
3813794;3AT;3813794;LIT;A205;2;4; - ;;117
3813794;3FI;3813794;LIT;A205;2;4; - ;;117
3813794;3AT;3813794;STO;A205;2;5; - ;;117
3813794;3FI;3813794;STO;A205;2;5; - ;;117
3813794;4AT;3813794;LIT;A061;2;6; - ;;117
3813794;3AT;3813794;STO;A205;3;1; - ;;117
3813794;3FI;3813794;STO;A205;3;1; - ;;117
3813794;4AT;3813794;LIT;A061;3;2; - ;;117
3813794;2IL;3813794;LIT;A303;3;3; - ;;117
3813794;3AT;3813794;LIT;A205;4;1; - ;;117
3813794;3FI;3813794;LIT;A205;4;1; - ;;117
3813794;4AT;3813794;STO;A061;4;2; - ;;117
3813794;2IL;3813794;LIT;A303;4;3; - ;;117
3813794;3AT;3813794;LIT;A205;5;1; - ;;117
3813794;3FI;3813794;LIT;A205;5;1; - ;;117
3813794;2IL;3813794;STO;A303;5;2; - ;;117
3813794;4AT;3813794;LIT;A061;5;4; - ;;117
3436376;2RI;3436376;LIT;A301;2;1; - ;;117
3436376;2RI;3436376;LIT;A301;2;2; - ;;117
3436376;2GL;3436376;LIT;A214;2;3; - ;;117
3436376;2GL;3436376;LIT;A214;2;4; - ;;117
3436376;2RI;3436376;STO;A301;3;1; - ;;117
3436376;2RI;3436376;LIT;A301;3;2; - ;;117
3436376;2QL;3436376;STO;A318;3;3; - ;;117
3436376;2GL;3436376;LIT;A214;3;5; - ;;117
3436376;2GL;3436376;LIT;A214;3;6; - ;;117
3436376;2QL;3436376;STO;A318;4;5; - ;;117
3436376;2RI;3436376;STO;A301;4;6; - ;;117
3436376;2GL;3436376;STO;A214;5;3; - ;;117
3436376;2GL;3436376;STO;A214;5;4; - ;;117
3436376;2RI;3436376;LIT;A301;5;6; - ;;117
4159761;4AL;4159761;MAT;A241;1;1; - ;;117
4159761;1PE;4159761;MAT;A314;1;3; - ;;117
4159761;3AL;4159761;MAT;A220;2;1; - ;;117
4159761;;4159761;D1;;2;2; - ;;117
4159761;5CI;4159761;MAT;A261;2;4; - ;;117
4159761;1PE;4159761;MAT;A314;2;5; - ;;117
4159761;2DI;4159761;SUPPLENZA PROVV. D;A110;2;6; - ;;117
4159761;1PE;4159761;MAT;A314;3;5; - ;;117
4159761;1PE;4159761;MAT;A314;4;1; - ;;117
4159761;;4159761;D1;;4;2; - ;;117
4159761;1PE;4159761;MAT;A314;4;3; - ;;117
4159761;5CI;4159761;MAT;A205;4;4; - ;;117
4159761;4AL;4159761;MAT;A241;4;5; - ;;117
4159761;3AL;4159761;MAT;A220;4;6; - ;;117
4159761;5CI;4159761;MAT;A216;5;3; - ;;117
4159761;1PE;4159761;MAT;A314;5;4; - ;;117
4159761;1PE;4159761;MAT;A314;5;5; - ;;117
4159761;4AL;4159761;MAT;A241;5;6; - ;;117
5308018;1EI;5308018;FIS;L008;1;2; - ;;117
5308018;;5308018;D1;;1;3; - ;;117
5308018;1NE;5308018;FIS;L008;1;4; - ;;117
5308018;1RI;5308018;FIS;L008;1;5; - ;;117
5308018;;5308018;D1;;1;6; - ;;117
5308018;;5308018;D1;;2;1; - ;;117
5308018;2NE;5308018;FIS;L006;2;2; - ;;117
5308018;2IL;5308018;FIS;L006;3;1; - ;;117
5308018;;5308018;D1;;3;2; - ;;117
5308018;1IL;5308018;FIS;L008;3;3; - ;;117
5308018;;5308018;D1;;4;3; - ;;117
5308018;2RI;5308018;FIS;L006;4;4; - ;;117
5308018;2EI;5308018;FIS;L006;4;5; - ;;117
5308018;2ME;5308018;FIS;L006;4;6; - ;;117
5308018;;5308018;D1;;5;5; - ;;117
5308018;1ME;5308018;FIS;L008;5;6; - ;;117
3436380;3CI;3436380;MAT;A120;1;1; - ;;117
3436380;2IL;3436380;MAT;A303;1;3; - ;;117
3436380;4GI;3436380;MAT;A161;1;4; - ;;117
3436380;4GI;3436380;CMP;A161;1;5; - ;;117
3436380;4GI;3436380;MAT;A161;2;1; - ;;117
3436380;3CI;3436380;CMP;A120;2;2; - ;;117
3436380;2IL;3436380;MAT;A303;2;3; - ;;117
3436380;5AC;3436380;MAT;A264;3;4; - ;;117
3436380;1IL;3436380;MAT;A307;3;5; - ;;117
3436380;2IL;3436380;MAT;A303;3;6; - ;;117
3436380;5AC;3436380;MAT;A264;4;1; - ;;117
3436380;3CI;3436380;CMP;A120;4;2; - ;;117
3436380;4GI;3436380;MAT;A161;4;3; - ;;117
3436380;1IL;3436380;MAT;A307;4;5; - ;;117
3436380;1IL;3436380;MAT;A307;4;6; - ;;117
3436380;1IL;3436380;MAT;A307;5;1; - ;;117
3436380;3CI;3436380;MAT;A120;5;2; - ;;117
3436380;3CI;3436380;MAT;A120;5;3; - ;;117
3436380;5AC;3436380;MAT;A264;5;4; - ;;117
5247895;4GI;5247895;SMS;PALESTRA;1;2; - ;;117
5247895;2EI;5247895;SMS;PALESTRA;1;3; - ;;117
5247895;3AL;5247895;SMS;PALESTRA;2;2; - ;;117
5247895;2EI;5247895;SMS;PALESTRA;2;3; - ;;117
5247895;4GI;5247895;SMS;PALESTRA;2;4; - ;;117
5247895;5AL;5247895;SMS;PALESTRA;2;6; - ;;117
5247895;1HL;5247895;SMS;PALESTRA;3;1; - ;;117
5247895;2HL;5247895;SMS;PALESTRA;3;2; - ;;117
5247895;1AI;5247895;SMS;PALESTRA;3;3; - ;;117
5247895;4AL;5247895;SMS;PALESTRA;3;5; - ;;117
5247895;5AL;5247895;SMS;PALESTRA;3;6; - ;;117
5247895;4AL;5247895;SMS;PALESTRA;4;1; - ;;117
5247895;1HL;5247895;SMS;PALESTRA;4;2; - ;;117
5247895;1AI;5247895;SMS;PALESTRA;4;3; - ;;117
5247895;2HL;5247895;SMS;PALESTRA;4;4; - ;;117
5247895;1DI;5247895;SUPPLENZA PROVV. D;A109;4;5; - ;;117
5247895;3AL;5247895;SMS;PALESTRA;5;1; - ;;117
5247895;;5247895;D1;;5;2; - ;;117
5728260;2RI;5728260;IRC;A301;1;1; - ;;117
5728260;3AT;5728260;IRC;A205;1;2; - ;;117
5728260;3FI;5728260;IRC;A205;1;2; - ;;117
5728260;1BI;5728260;IRC;A106;1;3; - ;;117
5728260;1QL;5728260;IRC;A319;2;1; - ;;117
5728260;2BI;5728260;IRC;A108;2;2; - ;;117
5728260;1BI;5728260;IRC;A106;2;3; - ;;117
5728260;4AT;5728260;IRC;A061;2;4; - ;;117
5728260;2AI;5728260;IRC;A107;3;5; - ;;117
5728260;1SE;5728260;IRC;A321;3;6; - ;;117
5728260;1CI;5728260;IRC;A208;4;1; - ;;117
5728260;2CI;5728260;IRC;A201;4;2; - ;;117
5728260;1QL;5728260;IRC;A319;4;3; - ;;117
5728260;1NE;5728260;IRC;A308;4;5; - ;;117
5728260;2NE;5728260;IRC;A310;4;6; - ;;117
5728260;2SE;5728260;IRC;A323;5;1; - ;;117
5728260;1RI;5728260;IRC;A305;5;3; - ;;117
5728260;1CI;5728260;IRC;A208;5;4; - ;;117
5728260;1AI;5728260;IRC;A105;5;5; - ;;117
5733784;2AI;5733784;CHI;A107;2;1; - ;;117
5733784;1AI;5733784;CHI;L015;2;2; - ;;117
5733784;1AI;5733784;CHI;A105;2;3; - ;;117
5733784;1AI;5733784;CHI;A105;5;1; - ;;117
5733784;2AI;5733784;CHI;L019;5;3; - ;;117
5733784;2AI;5733784;CHI;A107;5;4; - ;;117
5744104;;5744104;D1;;1;4; - ;;117
5744104;5AL;5744104;DIR;A063;1;5; - ;;117
5744104;3AL;5744104;DIR;A220;1;6; - ;;117
5744104;5BL;5744104;DIR;A064;2;4; - ;;117
5744104;;5744104;D1;;2;5; - ;;117
5744104;4BL;5744104;DIR;A243;2;6; - ;;117
5744104;5BL;5744104;DIR;A064;3;1; - ;;117
5744104;3BL;5744104;DIR;A222;3;2; - ;;117
5744104;4AL;5744104;DIR;A241;3;3; - ;;117
5744104;;5744104;D1;;3;4; - ;;117
5744104;4BL;5744104;DIR;A243;3;5; - ;;117
5744104;;5744104;D1;;4;5; - ;;117
5744104;1DI;5744104;SUPPLENZA PROVV. D;A109;4;6; - ;;117
5744104;5AL;5744104;DIR;A063;5;1; - ;;117
5744104;;5744104;D1;;5;2; - ;;117
5744104;4AL;5744104;DIR;A241;5;3; - ;;117
5744104;3AL;5744104;DIR;A220;5;5; - ;;117
5744104;3BL;5744104;DIR;A222;5;6; - ;;117
311926;3AE;311926;TPE;L347;1;1; - ;;117
311926;3AE;311926;TPE;A322;1;2; - ;;117
311926;5AE;311926;TPE;L347;1;3; - ;;117
311926;5AE;311926;TPE;L347;1;4; - ;;117
311926;4AE;311926;TPE;A110;1;6; - ;;117
311926;3AE;311926;TPE;L347;2;1; - ;;117
